resume_id,job_id,overlap_ratio,label
r_93,AI14335,0.2,0
r_89,AI02321,0.2,0
r_503,AI06296,0.5,1
r_187,AI04878,0.2,0
r_451,AI05215,0.2,0
r_58,AI03296,0.25,0
r_132,AI07207,0.25,0
r_632,AI09518,0.25,0
r_562,AI14927,0.2,0
r_406,AI13358,0.25,0
r_200,AI09382,0.25,0
r_12,AI09714,0.2,0
r_375,AI12366,0.2,0
r_174,AI07678,0.2,0
r_132,AI09518,0.25,0
r_656,AI05867,0.2,0
r_160,AI12384,0.25,0
r_561,AI14746,0.25,0
r_375,AI14423,0.2,0
r_224,AI12220,0.25,0
r_599,AI12766,0.2,0
r_174,AI14490,0.25,0
r_561,AI09604,0.2,0
r_111,AI13209,0.25,0
r_599,AI14437,0.2,0
r_160,AI08179,0.25,0
r_2366,AI14362,0.5,1
r_58,AI10404,0.25,0
r_406,AI05338,0.25,0
r_594,AI06774,0.2,0
r_406,AI09602,0.25,0
r_562,AI10829,0.25,0
r_200,AI11776,0.25,0
r_562,AI00777,0.2,0
r_566,AI12559,0.2,0
r_89,AI13435,0.5,1
r_346,AI06062,0.2,0
r_111,AI00692,0.2,0
r_503,AI06107,0.25,0
r_594,AI13084,0.2,0
r_575,AI00288,0.2,0
r_160,AI06292,0.2,0
r_656,AI10168,0.25,0
r_12,AI08650,0.2,0
r_224,AI00463,0.25,0
r_111,AI02654,0.25,0
r_224,AI13923,0.2,0
r_1828,AI11212,0.5,1
r_160,AI04833,0.2,0
r_673,AI01463,0.25,0
r_996,AI05177,0.5,1
r_375,AI02182,0.2,0
r_575,AI02965,0.2,0
r_566,AI03484,0.2,0
r_588,AI09662,0.2,0
r_58,AI04327,0.25,0
r_12,AI14195,0.25,0
r_656,AI05350,0.25,0
r_200,AI14296,0.2,0
r_632,AI09272,0.25,0
r_1205,AI04200,0.5,1
r_187,AI14686,0.2,0
r_346,AI01604,0.2,0
r_562,AI10272,0.25,0
r_134,AI02174,0.25,0
r_224,AI03991,0.2,0
r_12,AI02992,0.2,0
r_132,AI01216,0.2,0
r_12,AI10108,0.2,0
r_187,AI09066,0.5,1
r_632,AI00167,0.25,0
r_594,AI09091,0.25,0
r_209,AI06547,0.25,0
r_562,AI14367,0.2,0
r_599,AI09894,0.2,0
r_209,AI09183,0.2,0
r_451,AI07372,0.25,0
r_58,AI13436,0.25,0
r_58,AI09544,0.25,0
r_2848,AI03072,0.5,1
r_346,AI11242,0.25,0
r_599,AI03119,0.25,0
r_632,AI13133,0.2,0
r_566,AI02438,0.2,0
r_539,AI02192,0.2,0
r_200,AI10828,0.2,0
r_200,AI08844,0.2,0
r_200,AI08962,0.2,0
r_89,AI13510,0.2,0
r_200,AI09192,0.2,0
r_134,AI07443,0.2,0
r_93,AI09637,0.5,1
r_588,AI09712,0.25,0
r_58,AI02098,0.2,0
r_451,AI11154,0.25,0
r_561,AI12839,0.25,0
r_1961,AI00007,0.5,1
r_451,AI00431,0.2,0
r_160,AI06194,0.2,0
r_656,AI05426,0.2,0
r_160,AI06825,0.5,1
r_160,AI14801,0.25,0
r_2953,AI14770,0.5,1
r_673,AI08538,0.25,0
r_200,AI08840,0.25,0
r_594,AI06717,0.25,0
r_160,AI02452,0.25,0
r_562,AI03441,0.2,0
r_539,AI03934,0.2,0
r_406,AI01814,0.2,0
r_58,AI09671,0.25,0
r_58,AI01439,0.25,0
r_160,AI01985,0.25,0
r_134,AI09521,0.25,0
r_134,AI02573,0.2,0
r_93,AI11508,0.25,0
r_375,AI08174,0.2,0
r_346,AI00644,0.2,0
r_132,AI03033,0.2,0
r_375,AI11603,0.25,0
r_2299,AI09573,0.5,1
r_174,AI12363,0.25,0
r_594,AI02213,0.25,0
r_134,AI07709,0.2,0
r_406,AI08673,0.2,0
r_93,AI11950,0.2,0
r_12,AI01045,0.5,1
r_174,AI05201,0.2,0
r_656,AI12447,0.2,0
r_111,AI11533,0.2,0
r_58,AI10587,0.5,1
r_575,AI11781,0.5,1
r_93,AI05990,0.2,0
r_503,AI11718,0.25,0
r_89,AI00422,0.25,0
r_89,AI09316,0.2,0
r_134,AI10125,0.25,0
r_89,AI00648,0.2,0
r_575,AI10342,0.2,0
r_594,AI14708,0.25,0
r_375,AI02339,0.2,0
r_575,AI00020,0.2,0
r_346,AI09066,0.5,1
r_632,AI00348,0.25,0
r_89,AI10922,0.2,0
r_673,AI04506,0.2,0
r_12,AI01166,0.25,0
r_406,AI05012,0.2,0
r_111,AI09175,0.25,0
r_224,AI10437,0.2,0
r_575,AI12834,0.25,0
r_134,AI08267,0.2,0
r_160,AI05744,0.2,0
r_594,AI08370,0.2,0
r_174,AI07049,0.25,0
r_346,AI12174,0.25,0
r_89,AI10022,0.25,0
r_58,AI06204,0.2,0
r_406,AI14779,0.2,0
r_174,AI09858,0.2,0
r_160,AI10183,0.2,0
r_93,AI12688,0.25,0
r_111,AI06474,0.2,0
r_1549,AI02466,0.5,1
r_588,AI13606,0.25,0
r_451,AI12848,0.2,0
r_12,AI09171,0.25,0
r_187,AI14775,0.25,0
r_200,AI11154,0.25,0
r_58,AI13643,0.2,0
r_406,AI09779,0.25,0
r_561,AI14562,0.2,0
r_566,AI14917,0.25,0
r_656,AI06069,0.2,0
r_134,AI13447,0.5,1
r_451,AI09614,0.2,0
r_187,AI10080,0.2,0
r_594,AI06082,0.2,0
r_406,AI09390,0.2,0
r_134,AI01364,0.25,0
r_503,AI11784,0.25,0
r_134,AI02037,0.25,0
r_187,AI10316,0.2,0
r_200,AI03749,0.25,0
r_539,AI04749,0.25,0
r_12,AI06394,0.2,0
r_539,AI11784,0.25,0
r_2940,AI06296,0.5,1
r_588,AI11089,0.25,0
r_134,AI04127,0.2,0
r_224,AI01759,0.2,0
r_451,AI10340,0.25,0
r_656,AI01482,0.2,0
r_632,AI08148,0.2,0
r_375,AI06407,0.2,0
r_594,AI06729,0.25,0
r_539,AI06749,0.25,0
r_89,AI03637,0.2,0
r_224,AI00931,0.2,0
r_200,AI07724,0.2,0
r_89,AI03991,0.2,0
r_575,AI11315,0.2,0
r_575,AI12783,0.25,0
r_594,AI00422,0.25,0
r_375,AI05603,0.25,0
r_187,AI05429,0.2,0
r_562,AI10822,0.2,0
r_594,AI00391,0.2,0
r_93,AI09858,0.2,0
r_594,AI06780,0.2,0
r_969,AI14273,0.5,1
r_575,AI11444,0.25,0
r_1823,AI14924,0.5,1
r_1952,AI11748,0.5,1
r_539,AI12121,0.25,0
r_200,AI10422,0.5,1
r_132,AI04469,0.25,0
r_566,AI08997,0.25,0
r_132,AI12990,0.2,0
r_539,AI13629,0.2,0
r_209,AI13513,0.25,0
r_346,AI06569,0.2,0
r_562,AI12834,0.25,0
r_174,AI07312,0.2,0
r_2922,AI08429,0.5,1
r_174,AI09815,0.2,0
r_346,AI08233,0.2,0
r_134,AI05046,0.25,0
r_160,AI12164,0.2,0
r_673,AI14335,0.2,0
r_89,AI08476,0.2,0
r_224,AI06004,0.25,0
r_406,AI07592,0.25,0
r_561,AI05066,0.2,0
r_406,AI05801,0.25,0
r_160,AI13340,0.25,0
r_132,AI01139,0.2,0
r_224,AI06023,0.25,0
r_12,AI12763,0.25,0
r_594,AI05753,0.25,0
r_134,AI14973,0.2,0
r_451,AI14787,0.25,0
r_160,AI05468,0.25,0
r_160,AI09427,0.2,0
r_93,AI12021,0.25,0
r_224,AI00121,0.2,0
r_575,AI04184,0.2,0
r_209,AI02174,0.25,0
r_187,AI09192,0.2,0
r_200,AI11905,0.25,0
r_588,AI09737,0.2,0
r_187,AI05865,0.25,0
r_656,AI11376,0.2,0
r_89,AI13574,0.25,0
r_200,AI12783,0.25,0
r_503,AI04640,0.2,0
r_406,AI01139,0.2,0
r_594,AI11148,0.2,0
r_599,AI09880,0.25,0
r_375,AI12121,0.25,0
r_58,AI05319,0.2,0
r_2509,AI01045,0.5,1
r_599,AI01888,0.2,0
r_594,AI06920,0.25,0
r_200,AI06480,0.25,0
r_200,AI11028,0.2,0
r_134,AI08427,0.2,0
r_132,AI03531,0.25,0
r_134,AI03411,0.25,0
r_673,AI13489,0.2,0
r_588,AI14610,0.2,0
r_12,AI14645,0.2,0
r_89,AI10546,0.25,0
r_594,AI12006,0.25,0
r_209,AI11045,0.25,0
r_503,AI00082,0.25,0
r_539,AI03950,0.25,0
r_12,AI12152,0.2,0
r_451,AI07410,0.2,0
r_562,AI07606,0.2,0
r_209,AI02704,0.25,0
r_89,AI13184,0.25,0
r_406,AI05921,0.25,0
r_187,AI10233,0.25,0
r_200,AI06569,0.2,0
r_673,AI11491,0.25,0
r_375,AI04029,0.25,0
r_93,AI01370,0.25,0
r_160,AI12766,0.2,0
r_12,AI08018,0.2,0
r_562,AI13679,0.2,0
r_561,AI14339,0.2,0
r_783,AI08237,0.5,1
r_224,AI02461,0.2,0
r_58,AI01777,0.2,0
r_561,AI09566,0.2,0
r_187,AI03948,0.25,0
r_562,AI14562,0.2,0
r_93,AI14441,0.25,0
r_174,AI11357,0.25,0
r_12,AI13495,0.25,0
r_539,AI12604,0.25,0
r_575,AI00225,0.25,0
r_224,AI12907,0.25,0
r_346,AI04228,0.25,0
r_561,AI10700,0.25,0
r_346,AI14925,0.25,0
r_375,AI11439,0.25,0
r_1231,AI14063,0.5,1
r_58,AI09192,0.2,0
r_375,AI06646,0.2,0
r_375,AI08193,0.25,0
r_2848,AI10648,0.5,1
r_187,AI03169,0.25,0
r_224,AI08250,0.25,0
r_12,AI07588,0.2,0
r_132,AI00415,0.2,0
r_2848,AI06832,0.5,1
r_632,AI10677,0.25,0
r_134,AI06221,0.25,0
r_1741,AI07230,0.5,1
r_93,AI12697,0.25,0
r_2366,AI11755,0.5,1
r_503,AI02168,0.25,0
r_406,AI07372,0.25,0
r_174,AI09463,0.25,0
r_111,AI11767,0.2,0
r_89,AI14961,0.2,0
r_673,AI00307,0.25,0
r_503,AI04833,0.2,0
r_346,AI07269,0.25,0
r_134,AI09337,0.25,0
r_656,AI03320,0.2,0
r_451,AI14140,0.25,0
r_673,AI12535,0.2,0
r_58,AI05433,0.2,0
r_656,AI05062,0.25,0
r_12,AI04984,0.25,0
r_406,AI10962,0.2,0
r_209,AI00656,0.25,0
r_451,AI10709,0.25,0
r_58,AI10209,0.2,0
r_406,AI09710,0.2,0
r_632,AI11354,0.2,0
r_132,AI14362,0.5,1
r_594,AI07910,0.5,1
r_209,AI13022,0.25,0
r_406,AI09840,0.25,0
r_1961,AI05568,0.5,1
r_224,AI04159,0.2,0
r_503,AI13645,0.2,0
r_566,AI13645,0.2,0
r_656,AI13358,0.25,0
r_575,AI04105,0.2,0
r_594,AI00177,0.2,0
r_224,AI03599,0.25,0
r_134,AI14855,0.2,0
r_209,AI01607,0.25,0
r_594,AI14039,0.2,0
r_566,AI08790,0.2,0
r_594,AI02217,0.2,0
r_174,AI00231,0.2,0
r_12,AI10702,0.2,0
r_588,AI09372,0.2,0
r_93,AI09544,0.25,0
r_561,AI12600,0.2,0
r_673,AI11513,0.2,0
r_588,AI05458,0.2,0
r_89,AI03052,0.2,0
r_406,AI01358,0.25,0
r_406,AI11747,0.2,0
r_599,AI06723,0.2,0
r_2366,AI00045,0.5,1
r_575,AI10294,0.25,0
r_89,AI08057,0.2,0
r_224,AI03003,0.25,0
r_58,AI08916,0.25,0
r_562,AI14981,0.2,0
r_562,AI07588,0.2,0
r_224,AI03641,0.2,0
r_93,AI02846,0.2,0
r_93,AI03595,0.25,0
r_539,AI08945,0.25,0
r_134,AI09159,0.2,0
r_174,AI00905,0.2,0
r_2366,AI09637,0.5,1
r_561,AI13777,0.2,0
r_451,AI12723,0.2,0
r_174,AI02330,0.5,1
r_200,AI11843,0.25,0
r_89,AI06686,0.2,0
r_375,AI11376,0.2,0
r_187,AI00238,0.2,0
r_209,AI11933,0.2,0
r_187,AI09390,0.2,0
r_1961,AI10422,0.5,1
r_89,AI10363,0.25,0
r_673,AI06490,0.2,0
r_632,AI10270,0.2,0
r_12,AI04833,0.2,0
r_375,AI14600,0.25,0
r_562,AI07165,0.2,0
r_174,AI13119,0.2,0
r_632,AI13374,0.25,0
r_566,AI11986,0.2,0
r_174,AI08376,0.2,0
r_539,AI08790,0.2,0
r_200,AI06407,0.2,0
r_12,AI01722,0.2,0
r_599,AI10561,0.25,0
r_1702,AI05612,0.5,1
r_503,AI08182,0.25,0
r_200,AI02350,0.25,0
r_375,AI09175,0.25,0
r_562,AI11569,0.25,0
r_132,AI03319,0.25,0
r_561,AI09022,0.2,0
r_209,AI02992,0.2,0
r_160,AI05635,0.2,0
r_1790,AI04722,0.5,1
r_346,AI09052,0.2,0
r_209,AI03106,0.2,0
r_93,AI14658,0.25,0
r_187,AI06230,0.25,0
r_562,AI06608,0.25,0
r_209,AI08148,0.2,0
r_1817,AI10648,0.5,1
r_187,AI02161,0.2,0
r_3002,AI09286,0.5,1
r_93,AI13845,0.2,0
r_89,AI09566,0.2,0
r_134,AI11754,0.2,0
r_134,AI11582,0.25,0
r_375,AI14136,0.2,0
r_187,AI03595,0.25,0
r_12,AI12591,0.25,0
r_451,AI07731,0.25,0
r_503,AI13028,0.2,0
r_375,AI10906,0.25,0
r_451,AI13134,0.2,0
r_451,AI09490,0.2,0
r_58,AI03207,0.25,0
r_3002,AI11748,0.5,1
r_12,AI05438,0.2,0
r_174,AI14966,0.25,0
r_561,AI11422,0.25,0
r_224,AI02869,0.5,1
r_134,AI11093,0.2,0
r_58,AI03948,0.25,0
r_575,AI09434,0.5,1
r_224,AI04109,0.2,0
r_656,AI09720,0.2,0
r_562,AI02673,0.25,0
r_594,AI00936,0.2,0
r_561,AI14374,0.2,0
r_89,AI04074,0.25,0
r_134,AI10922,0.2,0
r_539,AI13297,0.25,0
r_561,AI03448,0.25,0
r_375,AI01731,0.2,0
r_12,AI07261,0.25,0
r_209,AI10629,0.2,0
r_174,AI00989,0.2,0
r_89,AI11369,0.25,0
r_588,AI01431,0.2,0
r_575,AI04896,0.5,1
r_451,AI06069,0.2,0
r_174,AI09895,0.25,0
r_2953,AI12950,0.5,1
r_134,AI05637,0.2,0
r_346,AI00690,0.25,0
r_134,AI14902,0.2,0
r_93,AI13670,0.25,0
r_539,AI00770,0.25,0
r_200,AI01109,0.25,0
r_200,AI08508,0.2,0
r_594,AI00820,0.25,0
r_566,AI00717,0.25,0
r_539,AI14699,0.2,0
r_673,AI08844,0.2,0
r_599,AI02270,0.2,0
r_575,AI11471,0.2,0
r_174,AI00847,0.25,0
r_174,AI09737,0.2,0
r_224,AI00580,0.25,0
r_89,AI00003,0.2,0
r_200,AI10472,0.25,0
r_93,AI11072,0.25,0
r_632,AI07446,0.25,0
r_375,AI06238,0.25,0
r_224,AI10856,0.2,0
r_174,AI06796,0.2,0
r_346,AI02345,0.25,0
r_588,AI03169,0.25,0
r_406,AI01387,0.2,0
r_588,AI14296,0.2,0
r_503,AI10587,0.5,1
r_209,AI04542,0.2,0
r_346,AI12600,0.2,0
r_588,AI13670,0.25,0
r_451,AI10020,0.25,0
r_224,AI08294,0.25,0
r_539,AI04009,0.2,0
r_89,AI13350,0.25,0
r_160,AI08644,0.25,0
r_503,AI12500,0.2,0
r_539,AI01868,0.2,0
r_539,AI05209,0.25,0
r_594,AI03922,0.25,0
r_2299,AI08383,0.5,1
r_594,AI11184,0.2,0
r_1253,AI02466,0.5,1
r_406,AI01482,0.2,0
r_160,AI12926,0.25,0
r_561,AI14911,0.2,0
r_681,AI08219,0.5,1
r_224,AI10499,0.2,0
r_451,AI07448,0.25,0
r_406,AI11062,0.2,0
r_588,AI12839,0.25,0
r_160,AI05603,0.25,0
r_89,AI05817,0.2,0
r_375,AI08037,0.2,0
r_12,AI08790,0.2,0
r_562,AI12065,0.2,0
r_656,AI01821,0.2,0
r_406,AI12532,0.2,0
r_566,AI02833,0.25,0
r_656,AI03277,0.2,0
r_539,AI01431,0.2,0
r_375,AI03119,0.25,0
r_224,AI13984,0.2,0
r_89,AI06583,0.25,0
r_58,AI02510,0.25,0
r_160,AI08100,0.25,0
r_134,AI06986,0.25,0
r_132,AI13878,0.25,0
r_346,AI01981,0.2,0
r_562,AI00270,0.2,0
r_224,AI11085,0.25,0
r_561,AI10080,0.2,0
r_111,AI13386,0.25,0
r_93,AI05365,0.25,0
r_566,AI00464,0.25,0
r_174,AI12911,0.25,0
r_588,AI08581,0.25,0
r_656,AI11588,0.2,0
r_561,AI06230,0.25,0
r_174,AI13036,0.25,0
r_2489,AI10551,0.5,1
r_93,AI04738,0.25,0
r_132,AI14720,0.25,0
r_451,AI09957,0.2,0
r_503,AI14026,0.2,0
r_539,AI07448,0.25,0
r_134,AI11471,0.2,0
r_12,AI13510,0.2,0
r_594,AI13574,0.25,0
r_562,AI05766,0.25,0
r_58,AI07498,0.25,0
r_562,AI13475,0.25,0
r_134,AI09343,0.25,0
r_406,AI01594,0.25,0
r_451,AI03120,0.2,0
r_656,AI01643,0.2,0
r_12,AI10363,0.25,0
r_566,AI07724,0.2,0
r_594,AI08414,0.25,0
r_187,AI00057,0.25,0
r_783,AI09066,0.5,1
r_575,AI00007,0.5,1
r_174,AI08062,0.2,0
r_1261,AI12760,0.5,1
r_451,AI05590,0.2,0
r_562,AI00085,0.2,0
r_588,AI05433,0.2,0
r_406,AI04678,0.2,0
r_346,AI13558,0.2,0
r_200,AI14997,0.25,0
r_12,AI03434,0.25,0
r_406,AI12600,0.2,0
r_89,AI10570,0.2,0
r_575,AI14686,0.2,0
r_346,AI06703,0.2,0
r_599,AI10529,0.2,0
r_406,AI07220,0.25,0
r_673,AI02870,0.25,0
r_209,AI09030,0.25,0
r_346,AI02474,0.25,0
r_594,AI07563,0.25,0
r_12,AI03125,0.2,0
r_566,AI08025,0.2,0
r_224,AI12571,0.25,0
r_539,AI04970,0.25,0
r_224,AI00753,0.2,0
r_673,AI08735,0.2,0
r_451,AI00415,0.2,0
r_561,AI14481,0.25,0
r_503,AI12262,0.2,0
r_200,AI11959,0.5,1
r_406,AI12868,0.2,0
r_134,AI14841,0.25,0
r_93,AI09899,0.2,0
r_561,AI10829,0.25,0
r_2602,AI03742,0.5,1
r_58,AI05426,0.2,0
r_709,AI09573,0.5,1
r_224,AI14144,0.2,0
r_58,AI03867,0.25,0
r_406,AI08669,0.25,0
r_594,AI12024,0.2,0
r_209,AI03785,0.2,0
r_594,AI12391,0.25,0
r_160,AI01735,0.25,0
r_89,AI01697,0.25,0
r_561,AI02519,0.2,0
r_969,AI05568,0.5,1
r_346,AI11616,0.2,0
r_89,AI10904,0.25,0
r_200,AI08174,0.2,0
r_224,AI08705,0.5,1
r_134,AI11660,0.2,0
r_673,AI06970,0.25,0
r_93,AI04126,0.2,0
r_209,AI13203,0.2,0
r_89,AI12300,0.2,0
r_187,AI12640,0.2,0
r_12,AI07307,0.2,0
r_209,AI04833,0.2,0
r_209,AI12243,0.2,0
r_673,AI08835,0.5,1
r_209,AI06717,0.25,0
r_132,AI11485,0.2,0
r_187,AI12532,0.2,0
r_656,AI11647,0.25,0
r_200,AI08782,0.2,0
r_566,AI14768,0.25,0
r_562,AI00116,0.25,0
r_575,AI11285,0.25,0
r_503,AI09899,0.2,0
r_187,AI05948,0.25,0
r_346,AI11769,0.25,0
r_346,AI01777,0.2,0
r_134,AI12645,0.25,0
r_503,AI01517,0.2,0
r_375,AI08013,0.2,0
r_588,AI03208,0.25,0
r_566,AI07230,0.5,1
r_346,AI12981,0.2,0
r_1058,AI00156,0.5,1
r_599,AI02900,0.25,0
r_562,AI06195,0.25,0
r_503,AI03155,0.2,0
r_187,AI07838,0.25,0
r_503,AI06753,0.25,0
r_12,AI09212,0.25,0
r_224,AI05786,0.25,0
r_451,AI01565,0.25,0
r_89,AI06480,0.25,0
r_539,AI05365,0.25,0
r_562,AI09669,0.2,0
r_375,AI14987,0.25,0
r_632,AI14330,0.2,0
r_160,AI06402,0.2,0
r_346,AI10962,0.2,0
r_200,AI14333,0.2,0
r_2937,AI11104,0.5,1
r_134,AI14517,0.25,0
r_134,AI05883,0.2,0
r_12,AI02295,0.2,0
r_12,AI04111,0.25,0
r_132,AI03965,0.25,0
r_346,AI00867,0.2,0
r_451,AI05480,0.2,0
r_134,AI10305,0.2,0
r_2088,AI09903,0.5,1
r_588,AI10701,0.2,0
r_200,AI03525,0.25,0
r_160,AI03448,0.25,0
r_673,AI00342,0.25,0
r_160,AI08804,0.25,0
r_656,AI12174,0.25,0
r_58,AI06703,0.2,0
r_89,AI13656,0.25,0
r_12,AI07755,0.2,0
r_12,AI11644,0.25,0
r_673,AI13806,0.2,0
r_451,AI11616,0.2,0
r_599,AI03016,0.25,0
r_12,AI05597,0.25,0
r_594,AI04379,0.2,0
r_134,AI06944,0.5,1
r_93,AI04541,0.2,0
r_346,AI06058,0.2,0
r_1253,AI10422,0.5,1
r_594,AI07261,0.25,0
r_539,AI14655,0.25,0
r_406,AI14775,0.25,0
r_561,AI01507,0.2,0
r_160,AI03408,0.25,0
r_539,AI03072,0.5,1
r_209,AI01524,0.25,0
r_2292,AI10551,0.5,1
r_89,AI01991,0.25,0
r_561,AI01139,0.2,0
r_375,AI10080,0.2,0
r_375,AI09969,0.25,0
r_89,AI07552,0.25,0
r_2284,AI02054,0.5,1
r_566,AI14164,0.25,0
r_599,AI07087,0.2,0
r_160,AI08211,0.2,0
r_174,AI10875,0.25,0
r_632,AI10080,0.2,0
r_132,AI09137,0.25,0
r_111,AI08211,0.2,0
r_562,AI03889,0.25,0
r_132,AI05754,0.2,0
r_224,AI02321,0.2,0
r_187,AI02654,0.25,0
r_200,AI02467,0.2,0
r_539,AI09615,0.25,0
r_375,AI00605,0.2,0
r_561,AI06995,0.25,0
r_561,AI08790,0.2,0
r_375,AI14787,0.25,0
r_451,AI12053,0.2,0
r_132,AI09134,0.25,0
r_132,AI10463,0.25,0
r_134,AI11932,0.2,0
r_160,AI07113,0.25,0
r_451,AI07463,0.25,0
r_160,AI09777,0.25,0
r_632,AI02584,0.2,0
r_561,AI05480,0.2,0
r_89,AI14690,0.25,0
r_346,AI08246,0.25,0
r_58,AI09995,0.2,0
r_588,AI11755,0.5,1
r_93,AI01175,0.2,0
r_160,AI00100,0.2,0
r_575,AI10938,0.2,0
r_539,AI05197,0.25,0
r_673,AI05680,0.25,0
r_562,AI02904,0.25,0
r_673,AI03510,0.2,0
r_89,AI12488,0.2,0
r_174,AI05619,0.25,0
r_406,AI05468,0.25,0
r_451,AI02098,0.2,0
r_111,AI01488,0.2,0
r_406,AI07663,0.25,0
r_632,AI06832,0.5,1
r_599,AI09240,0.2,0
r_160,AI10439,0.25,0
r_594,AI08653,0.25,0
r_539,AI14333,0.2,0
r_93,AI03749,0.25,0
r_346,AI14464,0.2,0
r_632,AI01566,0.2,0
r_632,AI10772,0.2,0
r_174,AI06860,0.25,0
r_562,AI01175,0.2,0
r_588,AI07278,0.2,0
r_58,AI00225,0.25,0
r_673,AI13439,0.25,0
r_200,AI12559,0.2,0
r_375,AI09157,0.2,0
r_187,AI14426,0.25,0
r_12,AI05608,0.2,0
r_111,AI08237,0.5,1
r_134,AI02701,0.2,0
r_209,AI12336,0.2,0
r_209,AI12072,0.2,0
r_588,AI05807,0.2,0
r_599,AI05332,0.2,0
r_12,AI00775,0.2,0
r_561,AI06703,0.2,0
r_132,AI05990,0.2,0
r_111,AI00817,0.25,0
r_375,AI11508,0.25,0
r_503,AI13297,0.25,0
r_134,AI01938,0.2,0
r_224,AI00477,0.2,0
r_209,AI06789,0.2,0
r_451,AI10932,0.25,0
r_134,AI09674,0.25,0
r_224,AI05798,0.25,0
r_406,AI06773,0.2,0
r_406,AI07980,0.2,0
r_566,AI13885,0.2,0
r_58,AI07278,0.2,0
r_632,AI11479,0.25,0
r_594,AI00761,0.2,0
r_503,AI03590,0.25,0
r_575,AI12961,0.25,0
r_93,AI01534,0.25,0
r_561,AI07522,0.25,0
r_12,AI14612,0.25,0
r_134,AI05438,0.2,0
r_673,AI14959,0.2,0
r_561,AI03649,0.25,0
r_89,AI02748,0.2,0
r_375,AI14610,0.2,0
r_93,AI03127,0.25,0
r_656,AI09518,0.25,0
r_656,AI13297,0.25,0
r_588,AI01598,0.25,0
r_2509,AI13061,0.5,1
r_594,AI10458,0.2,0
r_562,AI00288,0.2,0
r_187,AI11644,0.25,0
r_200,AI05631,0.2,0
r_209,AI11695,0.2,0
r_174,AI05766,0.25,0
r_93,AI02278,0.2,0
r_539,AI05754,0.2,0
r_160,AI07923,0.2,0
r_406,AI01478,0.25,0
r_539,AI13436,0.25,0
r_673,AI04008,0.2,0
r_562,AI02826,0.25,0
r_200,AI02572,0.2,0
r_539,AI09435,0.25,0
r_539,AI02562,0.25,0
r_58,AI09955,0.2,0
r_200,AI07810,0.25,0
r_187,AI07230,0.5,1
r_375,AI06749,0.25,0
r_375,AI10449,0.25,0
r_632,AI01086,0.2,0
r_93,AI07954,0.2,0
r_673,AI09655,0.2,0
r_1205,AI08383,0.5,1
r_503,AI14374,0.2,0
r_673,AI05877,0.25,0
r_1417,AI09637,0.5,1
r_539,AI09929,0.25,0
r_224,AI09304,0.25,0
r_375,AI03320,0.2,0
r_134,AI09402,0.2,0
r_200,AI11553,0.2,0
r_673,AI05637,0.2,0
r_1811,AI11122,0.5,1
r_89,AI13084,0.2,0
r_132,AI13316,0.25,0
r_89,AI08831,0.25,0
r_224,AI11932,0.2,0
r_12,AI09367,0.25,0
r_58,AI11755,0.5,1
r_575,AI09696,0.2,0
r_566,AI09394,0.2,0
r_160,AI03525,0.25,0
r_89,AI05998,0.2,0
r_375,AI05388,0.25,0
r_566,AI09602,0.25,0
r_656,AI06234,0.2,0
r_89,AI13919,0.25,0
r_12,AI05382,0.2,0
r_209,AI10008,0.25,0
r_594,AI07194,0.2,0
r_58,AI10316,0.2,0
r_673,AI14653,0.25,0
r_89,AI01981,0.2,0
r_588,AI09880,0.25,0
r_2292,AI08568,0.5,1
r_93,AI02958,0.25,0
r_562,AI01489,0.25,0
r_594,AI00652,0.25,0
r_406,AI00644,0.2,0
r_12,AI07568,0.25,0
r_1774,AI14781,0.5,1
r_134,AI10829,0.25,0
r_346,AI08782,0.2,0
r_12,AI12643,0.2,0
r_562,AI10534,0.25,0
r_375,AI03355,0.25,0
r_656,AI11603,0.25,0
r_209,AI04533,0.25,0
r_632,AI03784,0.2,0
r_12,AI04518,0.2,0
r_594,AI05106,0.5,1
r_566,AI14535,0.25,0
r_224,AI05743,0.2,0
r_89,AI09302,0.2,0
r_594,AI00498,0.2,0
r_174,AI14660,0.2,0
r_599,AI12077,0.25,0
r_451,AI09307,0.25,0
r_503,AI14600,0.25,0
r_174,AI01682,0.25,0
r_93,AI01174,0.25,0
r_406,AI01763,0.2,0
r_575,AI14333,0.2,0
r_160,AI11751,0.2,0
r_134,AI00537,0.25,0
r_575,AI12605,0.25,0
r_539,AI02988,0.25,0
r_562,AI05197,0.25,0
r_503,AI05988,0.2,0
r_575,AI08195,0.2,0
r_134,AI05893,0.25,0
r_503,AI01631,0.2,0
r_111,AI12848,0.2,0
r_588,AI07410,0.2,0
r_599,AI04105,0.2,0
r_346,AI07923,0.2,0
r_2857,AI10026,0.5,1
r_134,AI04585,0.2,0
r_566,AI07718,0.2,0
r_93,AI00243,0.25,0
r_93,AI13558,0.2,0
r_134,AI02885,0.2,0
r_594,AI06599,0.25,0
r_224,AI06365,0.2,0
r_2130,AI09066,0.5,1
r_632,AI10024,0.25,0
r_632,AI12499,0.25,0
r_224,AI09337,0.25,0
r_503,AI03182,0.25,0
r_89,AI04847,0.25,0
r_566,AI12208,0.2,0
r_174,AI05969,0.2,0
r_632,AI11644,0.25,0
r_160,AI02515,0.2,0
r_656,AI07592,0.25,0
r_93,AI00522,0.2,0
r_375,AI13000,0.2,0
